Batch,Loss,Logits,Predicted Class,Ground Truth
0,0.0017364060040563345,[0.6835451],[1],[1.]
0,0.007700746413320303,[-0.3012943],[0],[0.]
0,0.003354826243594289,[-0.5205461],[0],[0.]
1,0.024797819554805756,[0.04237835],[1],[0.]
1,0.0077065215446054935,[-0.30108833],[0],[0.]
1,0.003846354316920042,[0.48560178],[1],[1.]
1,0.01136559434235096,[-0.19214536],[0],[0.]
1,0.006117211189121008,[-0.36377853],[0],[0.]
1,0.004186571575701237,[0.4637308],[1],[1.]
1,0.010965249501168728,[-0.20239694],[0],[0.]
1,0.013840807601809502,[-0.13505256],[0],[0.]
2,0.005841528996825218,[0.37612438],[1],[1.]
2,0.0005708306562155485,[0.94230103],[1],[1.]
2,0.004242966882884502,[-0.4602632],[0],[0.]
2,0.008537454530596733,[-0.2728176],[0],[0.]
2,0.00518464483320713,[-0.4078096],[0],[0.]
2,0.0034059681929647923,[-0.5166993],[0],[0.]
2,0.0010059791384264827,[0.8128139],[1],[1.]
2,0.004930632188916206,[-0.42104635],[0],[0.]
3,0.0065993075259029865,[-0.3433478],[0],[0.]
3,0.003942566923797131,[-0.47924316],[0],[0.]
3,0.009722620248794556,[-0.23648126],[0],[0.]
3,0.001220861915498972,[0.76751244],[1],[1.]
3,0.008342158980667591,[-0.27923328],[0],[0.]
3,0.00449392618611455,[-0.44532305],[0],[0.]
3,0.012196717783808708,[-0.1718457],[0],[0.]
3,0.00022501187049783766,[1.146416],[1],[1.]
4,0.0005987769109196961,[0.93154556],[1],[1.]
4,0.009049622341990471,[-0.25659537],[0],[0.]
4,0.0020099992398172617,[0.6480431],[1],[1.]
4,0.005520540289580822,[0.39118066],[1],[1.]
4,0.0033697187900543213,[-0.5194204],[0],[0.]
4,0.0032741036266088486,[-0.5267285],[0],[0.]
4,0.004561529960483313,[-0.44142807],[0],[0.]
4,0.007152998819947243,[-0.32147926],[0],[0.]
5,0.005103638395667076,[-0.41196588],[0],[0.]
5,0.00796797126531601,[0.2919104],[1],[1.]
5,0.002645333996042609,[-0.5803291],[0],[0.]
5,0.004084679763764143,[-0.47010568],[0],[0.]
5,0.007492314092814922,[-0.30881864],[0],[0.]
5,0.0008164912578649819,[0.8610248],[1],[1.]
5,0.011602086015045643,[0.18623893],[1],[1.]
5,0.0134957917034626,[0.14244165],[1],[1.]
6,0.00831834226846695,[0.2800249],[1],[1.]
6,0.07982022315263748,[-0.44872487],[0],[1.]
6,0.004176282789558172,[-0.4643681],[0],[0.]
6,0.0014058290980756283,[-0.73413223],[0],[0.]
6,0.0006675790646113455,[0.9069591],[1],[1.]
6,0.009605896659195423,[0.23987907],[1],[1.]
6,0.0021345249842852354,[-0.63334566],[0],[0.]
6,0.00019533629529178143,[1.1766142],[1],[1.]
7,0.004206886515021324,[-0.4624769],[0],[0.]
7,0.0005301370401866734,[0.95888656],[1],[1.]
7,0.0072399345226585865,[0.31818485],[1],[1.]
7,0.002956742886453867,[-0.55247223],[0],[0.]
7,0.001610983395949006,[-0.70159024],[0],[0.]
7,0.001639234833419323,[-0.69741446],[0],[0.]
7,0.0010972785530611873,[0.79255694],[1],[1.]
7,0.0016230025794357061,[0.6998054],[1],[1.]
8,0.0012388209579512477,[-0.7640719],[0],[0.]
8,0.03202328830957413,[-0.12477143],[0],[1.]
8,0.001726658781990409,[0.6849033],[1],[1.]
8,0.004350186325609684,[0.45378423],[1],[1.]
8,0.0063588605262339115,[0.35336316],[1],[1.]
8,0.04754948243498802,[-0.25871116],[0],[1.]
8,0.0013138436479493976,[0.7501845],[1],[1.]
8,0.0003702855028677732,[-1.0384175],[0],[0.]
9,0.003995898645371199,[-0.47577953],[0],[0.]
9,0.00519332243129611,[-0.40736768],[0],[0.]
9,4.0273072954732925e-05,[1.5020752],[1],[1.]
9,0.0037434862460941076,[-0.492563],[0],[0.]
9,0.002689325250685215,[-0.5762166],[0],[0.]
9,0.00026807369431480765,[1.1087497],[1],[1.]
9,0.008437300100922585,[-0.27609128],[0],[0.]
9,0.006086265668272972,[-0.36513907],[0],[0.]
10,0.004439446609467268,[-0.44850045],[0],[0.]
10,0.013234911486506462,[-0.14814004],[0],[0.]
10,0.0011037030490115285,[0.7911914],[1],[1.]
10,0.004955936688929796,[-0.41970015],[0],[0.]
10,0.032209258526563644,[0.12667371],[1],[0.]
10,0.015438591130077839,[-0.10281231],[0],[0.]
10,0.019146999344229698,[-0.03797929],[0],[0.]
10,0.03040548972785473,[0.1078158],[1],[0.]
11,0.0026415244210511446,[-0.5806883],[0],[0.]
11,0.003001003758981824,[0.548734],[1],[1.]
11,0.0006227738922461867,[0.9226813],[1],[1.]
11,0.003069939324632287,[0.5430113],[1],[1.]
11,0.024745259433984756,[-0.0417073],[0],[1.]
11,0.0036193253472447395,[0.50120157],[1],[1.]
11,0.001067943638190627,[-0.7988879],[0],[0.]
11,0.0012114477576687932,[-0.7693351],[0],[0.]
12,0.005505412817001343,[-0.3919097],[0],[0.]
12,0.001064999494701624,[0.7995323],[1],[1.]
12,0.010738367214798927,[-0.20835486],[0],[0.]
12,0.0012339435052126646,[-0.7650018],[0],[0.]
12,0.00111450906842947,[0.78891146],[1],[1.]
12,0.021660251542925835,[8.489937e-06],[1],[1.]
12,0.0027493189554661512,[-0.5707067],[0],[0.]
12,0.006262016948312521,[0.35749358],[1],[1.]
13,0.0014456813223659992,[-0.7274795],[0],[0.]
13,0.008600125089287758,[0.27078655],[1],[1.]
13,0.0004887753166258335,[0.9770246],[1],[1.]
13,0.006510550156235695,[-0.3470059],[0],[0.]
13,0.0013781344750896096,[0.73885983],[1],[1.]
13,0.13607342541217804,[-0.66639334],[0],[1.]
13,0.0016498987097293139,[0.6958558],[1],[1.]
13,0.0006916918209753931,[-0.8989048],[0],[0.]
14,0.0028259428218007088,[-0.56382775],[0],[0.]
14,0.0006926242494955659,[-0.8985985],[0],[0.]
14,0.003500984515994787,[0.509691],[1],[1.]
14,0.0031317665707319975,[-0.5379779],[0],[0.]
14,0.0005339201889000833,[0.95729494],[1],[1.]
14,0.00020560022676363587,[1.1657023],[1],[1.]
14,0.0005205093766562641,[-0.96298563],[0],[0.]
14,0.0028899272438138723,[0.55821407],[1],[1.]
15,0.0011095270747318864,[0.78996],[1],[1.]
15,0.0011812903685495257,[-0.7752637],[0],[0.]
15,0.0014879083028063178,[0.72061396],[1],[1.]
15,0.0016013614367693663,[-0.7030279],[0],[0.]
15,0.004252300132066011,[-0.4596931],[0],[0.]
15,0.0006607922841794789,[0.90927553],[1],[1.]
15,0.0015701295342296362,[0.70775044],[1],[1.]
15,0.0018991719698533416,[-0.66185004],[0],[0.]
16,0.0022400966845452785,[-0.6214937],[0],[0.]
16,0.00015516394341830164,[1.2253656],[1],[1.]
16,0.0027509965002536774,[0.5705541],[1],[1.]
16,0.008264386095106602,[0.28182557],[1],[1.]
16,0.000824319722596556,[-0.858834],[0],[0.]
0,0.0004909632261842489,[-0.97602963],[0],[0.]
0,0.0018939306028187275,[-0.66252136],[0],[0.]
0,0.002127896063029766,[0.6341078],[1],[1.]
0,0.0013025975786149502,[0.7522184],[1],[1.]
0,0.005359217524528503,[0.3990494],[1],[1.]
0,0.0006944985361769795,[-0.89798427],[0],[0.]
0,0.010172993876039982,[0.22370276],[1],[1.]
0,0.0004933169693686068,[0.9749638],[1],[1.]
1,0.0018326748395338655,[0.6704968],[1],[1.]
1,0.001377815380692482,[0.7389147],[1],[1.]
1,0.001158996718004346,[0.7797377],[1],[1.]
1,0.0018084909534081817,[0.67371386],[1],[1.]
1,0.0083290571346879,[0.2796685],[1],[1.]
1,0.0007711066282354295,[-0.87412745],[0],[0.]
1,0.03043859824538231,[-0.10817035],[0],[1.]
1,0.00041735300328582525,[-1.0120684],[0],[0.]
2,0.002609468065202236,[-0.5837289],[0],[0.]
2,0.003248126246035099,[-0.52874774],[0],[0.]
2,0.0022155893966555595,[0.62419814],[1],[1.]
2,0.0008383949752897024,[0.85494393],[1],[1.]
2,0.000663119601085782,[-0.90847856],[0],[0.]
2,0.0009591976413503289,[0.82387],[1],[1.]
2,0.0012274704640731215,[0.76624095],[1],[1.]
2,0.005986962933093309,[-0.36954734],[0],[0.]
3,0.00039308657869696617,[1.0252798],[1],[1.]
3,0.003107838099822402,[-0.539915],[0],[0.]
3,0.005332587286829948,[0.4003687],[1],[1.]
3,0.002870156429708004,[-0.55993646],[0],[0.]
3,0.0003623623342718929,[1.0431632],[1],[1.]
3,0.0016901326598599553,[0.69005746],[1],[1.]
3,0.0007048788829706609,[-0.89461094],[0],[0.]
3,0.004085371736437082,[-0.47006184],[0],[0.]
4,0.001224577077664435,[-0.7667969],[0],[0.]
4,0.0031459173187613487,[0.53683895],[1],[1.]
4,0.0032363692298531532,[-0.5296663],[0],[0.]
4,3.4888456866610795e-05,[1.5307403],[1],[1.]
4,0.006445807404816151,[-0.34970286],[0],[0.]
4,2.5511217245366424e-05,[1.5928075],[1],[1.]
4,0.003923074342310429,[-0.48052004],[0],[0.]
4,0.002491147955879569,[-0.59525806],[0],[0.]
5,0.003399148117750883,[0.5172093],[1],[1.]
5,0.007061546202749014,[-0.32498387],[0],[0.]
5,0.008492935448884964,[-0.2742685],[0],[0.]
5,0.00034335654345341027,[1.0549604],[1],[1.]
5,0.006829803343862295,[-0.3340509],[0],[0.]
5,0.002742021344602108,[-0.57137096],[0],[0.]
5,0.006318317260593176,[-0.35508522],[0],[0.]
5,0.00037247355794534087,[1.037124],[1],[1.]
6,0.0015194860752671957,[-0.7155973],[0],[0.]
6,0.002700845245271921,[-0.5751499],[0],[0.]
6,0.00035608839243650436,[1.0469912],[1],[1.]
6,0.00022047384118195623,[1.1507785],[1],[1.]
6,0.0003006333427038044,[1.0839199],[1],[1.]
6,0.0010451105190441012,[-0.8039294],[0],[0.]
6,0.0016858414746820927,[-0.6906695],[0],[0.]
6,0.011059552431106567,[0.19995256],[1],[1.]
7,0.011308548040688038,[-0.19358635],[0],[0.]
7,0.0018348447047173977,[-0.6702101],[0],[0.]
7,0.004715076647698879,[-0.43277377],[0],[0.]
7,0.001001080614514649,[0.81394887],[1],[1.]
7,0.0014692178228870034,[-0.72362995],[0],[0.]
7,0.015498725697398186,[0.10165726],[1],[1.]
7,7.286955224117264e-05,[1.382149],[1],[1.]
7,0.0012272126041352749,[0.76629037],[1],[1.]
8,9.044748003361747e-05,[1.3378003],[1],[1.]
8,0.0006889905780553818,[0.89979374],[1],[1.]
8,8.001613605301827e-05,[1.3629929],[1],[1.]
8,0.0017308767419308424,[-0.6843148],[0],[0.]
8,0.00364760123193264,[-0.49921077],[0],[0.]
8,0.003993012942373753,[-0.4759659],[0],[0.]
8,0.0014766966924071312,[-0.7224189],[0],[0.]
8,0.00570420129224658,[-0.38247192],[0],[0.]
9,0.001015854300931096,[-0.8105417],[0],[0.]
9,2.4686125470907427e-05,[1.5992913],[1],[1.]
9,0.005323681049048901,[-0.40081146],[0],[0.]
9,0.0025344195310026407,[-0.59098434],[0],[0.]
9,0.004349622875452042,[-0.4538179],[0],[0.]
9,0.00018383495626039803,[1.189512],[1],[1.]
9,0.0003468533977866173,[1.0527438],[1],[1.]
9,0.002484045922756195,[-0.59596616],[0],[0.]
10,0.008784126490354538,[-0.26489896],[0],[0.]
10,0.0022299981210380793,[-0.6226048],[0],[0.]
10,3.124506110907532e-05,[1.5526781],[1],[1.]
10,3.667430792120285e-05,[1.5207856],[1],[1.]
10,0.035449352115392685,[-0.15840791],[0],[1.]
10,0.006309746764600277,[-0.35545075],[0],[0.]
10,0.0028294401708990335,[-0.5635182],[0],[0.]
10,0.003900808049365878,[-0.4819856],[0],[0.]
11,0.00026552873896434903,[1.1108096],[1],[1.]
11,0.000678382464684546,[-0.9033171],[0],[0.]
11,0.0056143696419894695,[0.3866994],[1],[1.]
11,0.01391774881631136,[0.13342693],[1],[1.]
11,0.0007227757014334202,[0.8889029],[1],[1.]
11,0.0004987461725249887,[0.972523],[1],[1.]
11,0.0017211968079209328,[-0.6856675],[0],[0.]
11,0.0002129755448549986,[-1.1581777],[0],[0.]
12,0.00011110024206573144,[1.295247],[1],[1.]
12,0.002059133490547538,[-0.64214575],[0],[0.]
12,0.0021906783804297447,[-0.6269759],[0],[0.]
12,0.0009644419187679887,[-0.82260585],[0],[0.]
12,0.0008835375774651766,[0.8428683],[1],[1.]
12,0.0013530012220144272,[-0.7432273],[0],[0.]
12,0.00023268090444616973,[1.139231],[1],[1.]
12,0.0038037842605262995,[0.4884616],[1],[1.]
13,0.00013885203225072473,[1.2487104],[1],[1.]
13,0.00015332258772104979,[1.22788],[1],[1.]
13,0.009457682259380817,[-0.24424691],[0],[0.]
13,0.00018256720795761794,[1.1909804],[1],[1.]
13,0.0013464863877743483,[-0.7443714],[0],[0.]
13,0.003517800010740757,[-0.508469],[0],[0.]
13,0.0034004414919763803,[-0.5171126],[0],[0.]
13,0.0003824335872195661,[-1.0313256],[0],[0.]
14,0.0238865427672863,[0.03056717],[1],[0.]
14,0.02295752987265587,[0.01812007],[1],[0.]
14,0.04360726848244667,[0.22864573],[1],[0.]
14,0.03794115036725998,[0.1811874],[1],[0.]
14,0.06324686110019684,[0.36108875],[1],[0.]
14,0.03309856355190277,[0.13564344],[1],[0.]
14,0.010252723470330238,[-0.22149333],[0],[0.]
14,0.012523122131824493,[-0.16420677],[0],[0.]
15,0.004064863082021475,[0.47136238],[1],[1.]
15,0.00010614554048515856,[1.3047165],[1],[1.]
15,0.00015873514348641038,[1.2205696],[1],[1.]
15,0.0030421405099332333,[-0.54530466],[0],[0.]
15,0.002596972743049264,[-0.5849233],[0],[0.]
15,0.004617292433977127,[-0.43825492],[0],[0.]
15,0.0012568552047014236,[-0.76066333],[0],[0.]
15,0.012876467779278755,[0.1561331],[1],[1.]
16,7.666175224585459e-05,[1.3717701],[1],[1.]
16,0.0005536212120205164,[0.94917434],[1],[1.]
16,0.0008677470032125711,[-0.8470252],[0],[0.]
16,0.00021862864377908409,[-1.1525768],[0],[0.]
16,0.0039164102636277676,[0.48095793],[1],[1.]
0,1.990086275327485e-05,[1.641632],[1],[1.]
0,0.0008746297680772841,[-0.8452046],[0],[0.]
0,0.0028950991109013557,[-0.55776536],[0],[0.]
0,0.0005421839887276292,[-0.9538548],[0],[0.]
0,0.012170924805104733,[-0.17245726],[0],[0.]
0,0.0002083793660858646,[1.1628375],[1],[1.]
0,0.00042365494300611317,[-1.0087564],[0],[0.]
0,0.00043163978261873126,[1.0046264],[1],[1.]
1,0.00037827089545316994,[1.0337315],[1],[1.]
1,0.030805159360170364,[-0.11207458],[0],[1.]
1,0.000880063627846539,[0.8437767],[1],[1.]
1,0.0007667876197956502,[0.8754118],[1],[1.]
1,5.440098902909085e-05,[-1.4415729],[0],[0.]
1,0.0003436962142586708,[1.0547442],[1],[1.]
1,0.0001241393620148301,[-1.2721401],[0],[0.]
1,0.05062827095389366,[-0.28078508],[0],[1.]
2,0.0004908567643724382,[-0.97607774],[0],[0.]
2,0.0007351195090450346,[-0.88504285],[0],[0.]
2,0.00012654320744331926,[1.2681357],[1],[1.]
2,0.00033013158827088773,[-1.0635409],[0],[0.]
2,0.0005020498065277934,[-0.9710503],[0],[0.]
2,0.0005909188184887171,[0.93452114],[1],[1.]
2,0.0019262213027104735,[0.65841264],[1],[1.]
2,0.00010448449029354379,[1.3079863],[1],[1.]
3,1.0175933311984409e-05,[1.771802],[1],[1.]
3,7.700409696553834e-06,[1.8252345],[1],[1.]
3,0.0004684437590185553,[-0.9864792],[0],[0.]
3,0.026192380115389824,[0.05975123],[1],[0.]
3,0.002806353149935603,[-0.56557006],[0],[0.]
3,0.000981195829808712,[-0.81860965],[0],[0.]
3,0.008487323299050331,[-0.27445176],[0],[0.]
3,0.0008977692923508584,[-0.83918107],[0],[0.]
4,7.499041385017335e-05,[1.3762821],[1],[1.]
4,0.0004836148873437196,[0.97938865],[1],[1.]
4,5.3754880354972556e-05,[-1.4439889],[0],[0.]
4,0.00017363627557642758,[1.201611],[1],[1.]
4,0.0009184895316138864,[-0.83390975],[0],[0.]
4,0.00018520418961998075,[1.1879369],[1],[1.]
4,0.00020593151566572487,[-1.1653589],[0],[0.]
4,0.09820742160081863,[-0.5303126],[0],[1.]
5,3.9899692637845874e-05,[1.5039399],[1],[1.]
5,0.0001958001230377704,[-1.1761096],[0],[0.]
5,0.0007230322225950658,[-0.88882214],[0],[0.]
5,0.0004180860996711999,[1.0116807],[1],[1.]
5,0.0017470757011324167,[-0.682066],[0],[0.]
5,0.003114600433036685,[0.5393662],[1],[1.]
5,0.000588970840908587,[-0.93526477],[0],[0.]
5,0.00025733126676641405,[1.1175749],[1],[1.]
6,3.5914919862989336e-05,[1.52496],[1],[1.]
6,0.0002067814493784681,[1.16448],[1],[1.]
6,0.0005851523601450026,[0.93672866],[1],[1.]
6,0.0013076101895421743,[-0.7513098],[0],[0.]
6,0.00011629080108832568,[-1.285752],[0],[0.]
6,0.0017388392006978393,[-0.68320704],[0],[0.]
6,0.003998919390141964,[0.47558466],[1],[1.]
6,0.003092152765020728,[-0.54119223],[0],[0.]
7,0.002361442893743515,[-0.60849154],[0],[0.]
7,0.020809292793273926,[-0.01241681],[0],[0.]
7,0.00012610740668606013,[1.2688562],[1],[1.]
7,0.003520096419379115,[-0.5083024],[0],[0.]
7,6.414682866306975e-05,[1.408147],[1],[1.]
7,0.003251969115808606,[-0.52844805],[0],[0.]
7,0.022193487733602524,[0.00755353],[1],[0.]
7,0.0016783021856099367,[-0.691749],[0],[0.]
8,0.0022329685743898153,[-0.6222773],[0],[0.]
8,4.7199246182572097e-05,[1.4702221],[1],[1.]
8,0.002857176586985588,[0.5610729],[1],[1.]
8,0.00012440545833669603,[1.2716931],[1],[1.]
8,0.013612174428999424,[-0.1399306],[0],[0.]
8,0.0027915050741285086,[-0.56689805],[0],[0.]
8,0.0002541316207498312,[-1.1202713],[0],[0.]
8,0.0028555910103023052,[-0.56121224],[0],[0.]
9,4.928801718051545e-05,[-1.4615009],[0],[0.]
9,0.0009514032281003892,[-0.825761],[0],[0.]
9,0.0005131282960064709,[0.96617734],[1],[1.]
9,0.002046276116743684,[0.6436763],[1],[1.]
9,0.0014013048494234681,[0.73489857],[1],[1.]
9,0.0030177065636962652,[0.5473366],[1],[1.]
9,7.698086847085506e-05,[-1.3709193],[0],[0.]
9,6.536913133459166e-05,[1.4043053],[1],[1.]
10,0.00035911440500058234,[-1.0451369],[0],[0.]
10,0.0030074603855609894,[-0.5481931],[0],[0.]
10,0.00018449709750711918,[1.1887487],[1],[1.]
10,0.001234698691405356,[0.7648574],[1],[1.]
10,3.3639920729910955e-05,[1.5379972],[1],[1.]
10,0.00044790853280574083,[0.9964309],[1],[1.]
10,0.00043150177225470543,[-1.0046971],[0],[0.]
10,0.00015317081124521792,[-1.2280889],[0],[0.]
11,0.0016618684167042375,[-0.69411725],[0],[0.]
11,0.00011734390136552975,[1.2838753],[1],[1.]
11,1.965337469300721e-05,[-1.6440825],[0],[0.]
11,0.0007237031240947545,[0.8886108],[1],[1.]
11,0.0005418434157036245,[-0.95399535],[0],[0.]
11,0.00010603632108541206,[1.3049302],[1],[1.]
11,0.0007716927211731672,[-0.8739539],[0],[0.]
11,0.0012775089126080275,[0.7568155],[1],[1.]
12,0.0010296101681888103,[-0.8074107],[0],[0.]
12,0.0031479420140385628,[-0.53667617],[0],[0.]
12,0.00011527492461027578,[1.287578],[1],[1.]
12,9.888457134366035e-05,[1.3193899],[1],[1.]
12,0.0011940443655475974,[-0.7727393],[0],[0.]
12,0.0009612332214601338,[-0.8233785],[0],[0.]
12,4.972401438863017e-05,[1.4597256],[1],[1.]
12,0.0007069671410135925,[-0.8939379],[0],[0.]
13,0.0002088223263854161,[-1.1623839],[0],[0.]
13,0.0021386814769357443,[-0.63286906],[0],[0.]
13,0.003438603598624468,[-0.51427233],[0],[0.]
13,0.0004901431966573,[0.9764019],[1],[1.]
13,9.055701411853079e-06,[1.7942034],[1],[1.]
13,0.0002397863136138767,[1.1327728],[1],[1.]
13,0.0009615980670787394,[-0.82329065],[0],[0.]
13,0.0014356221072375774,[-0.72914237],[0],[0.]
14,0.0026629597414284945,[-0.57867384],[0],[0.]
14,0.0019754485692828894,[-0.6522702],[0],[0.]
14,7.25340869394131e-05,[1.3830918],[1],[1.]
14,0.0001029324484989047,[1.311087],[1],[1.]
14,0.0032443038653582335,[-0.52904594],[0],[0.]
14,0.0003174025332555175,[-1.0721135],[0],[0.]
14,0.000980250770226121,[-0.81883323],[0],[0.]
14,4.515979890129529e-05,[1.4791049],[1],[1.]
15,0.00026667711790651083,[-1.1098776],[0],[0.]
15,0.0007371781393885612,[0.8844049],[1],[1.]
15,3.861331788357347e-05,[-1.5104945],[0],[0.]
15,0.00018303851538803428,[-1.1904334],[0],[0.]
15,0.0007908152183517814,[0.8683509],[1],[1.]
15,0.0004658831167034805,[0.98769736],[1],[1.]
15,0.01866873726248741,[0.04569059],[1],[1.]
15,0.00025199863011948764,[1.1220869],[1],[1.]
16,0.015331701375544071,[-0.10487556],[0],[0.]
16,0.002649093046784401,[-0.57997525],[0],[0.]
16,0.00012326339492574334,[1.2736177],[1],[1.]
16,0.022874217480421066,[0.01698267],[1],[0.]
16,0.003368062898516655,[-0.51954556],[0],[0.]
0,0.0005405646516010165,[-0.9545249],[0],[0.]
0,0.00027414964279159904,[1.1039056],[1],[1.]
0,0.0005333177396096289,[-0.95754766],[0],[0.]
0,0.0007123855175450444,[-0.8922001],[0],[0.]
0,0.0002257766027469188,[1.1456892],[1],[1.]
0,0.00010636238584993407,[1.3042933],[1],[1.]
0,5.267662345431745e-05,[-1.4480838],[0],[0.]
0,0.0007853562128730118,[0.8699372],[1],[1.]
1,0.002263671485707164,[-0.6189174],[0],[0.]
1,0.0005385300610214472,[-0.9553697],[0],[0.]
1,0.0050740730948746204,[-0.4134976],[0],[0.]
1,0.00036340157384984195,[-1.0425352],[0],[0.]
1,0.008135241456329823,[-0.28617886],[0],[0.]
1,3.5345074138604105e-06,[1.9726645],[1],[1.]
1,1.0169635970669333e-05,[1.7719212],[1],[1.]
1,0.006828428246080875,[-0.33410537],[0],[0.]
2,8.833604078972712e-05,[-1.3426656],[0],[0.]
2,0.0004130439192522317,[-1.0143602],[0],[0.]
2,0.0024218594189733267,[0.6022463],[1],[1.]
2,0.00023584970040246844,[1.136328],[1],[1.]
2,0.00038777629379183054,[-1.0282739],[0],[0.]
2,0.00215769000351429,[0.6306995],[1],[1.]
2,0.00029609567718580365,[1.0872222],[1],[1.]
2,0.00738839665427804,[0.3126403],[1],[1.]
3,0.00031904023489914834,[1.0709921],[1],[1.]
3,4.827039083465934e-05,[1.4657043],[1],[1.]
3,5.3588573791785166e-05,[-1.4446152],[0],[0.]
3,0.0002736037422437221,[-1.1043369],[0],[0.]
3,0.0028819264844059944,[-0.5589098],[0],[0.]
3,0.0005575496470555663,[0.9475879],[1],[1.]
3,0.00835193321108818,[0.2789089],[1],[1.]
3,0.0015545178903266788,[-0.7101439],[0],[0.]
4,0.0016783865867182612,[0.6917369],[1],[1.]
4,0.00033583492040634155,[1.0598011],[1],[1.]
4,2.5895504222717136e-05,[-1.5898567],[0],[0.]
4,0.001592070097103715,[0.70442384],[1],[1.]
4,0.0014430019073188305,[-0.7279214],[0],[0.]
4,0.0009061646996997297,[0.8370317],[1],[1.]
4,0.02318723313510418,[-0.02123753],[0],[1.]
4,0.0005249817622825503,[-0.9610727],[0],[0.]
5,1.218512170453323e-05,[-1.7370623],[0],[0.]
5,3.188052505720407e-05,[1.5486792],[1],[1.]
5,0.0006405513267964125,[-0.9163195],[0],[0.]
5,0.0005471736076287925,[0.9518016],[1],[1.]
5,0.0022958721965551376,[0.61543876],[1],[1.]
5,0.001536969910375774,[-0.7128611],[0],[0.]
5,0.002301562111824751,[-0.6148285],[0],[0.]
5,0.0006087204674258828,[0.92783254],[1],[1.]
6,0.008856567554175854,[-0.26261148],[0],[0.]
6,0.015588568523526192,[-0.09993836],[0],[0.]
6,0.014497662894427776,[-0.12142211],[0],[0.]
6,0.0070723360404372215,[-0.3245682],[0],[0.]
6,0.006849045865237713,[-0.33328754],[0],[0.]
6,0.059781551361083984,[0.34044766],[1],[0.]
6,0.00639036251232028,[-0.35203168],[0],[0.]
6,0.09626151621341705,[0.52228004],[1],[0.]
7,0.003971407655626535,[0.47736505],[1],[1.]
7,3.603357254178263e-05,[-1.5243019],[0],[0.]
7,0.0028770752251148224,[0.5593323],[1],[1.]
7,0.00029891316080465913,[1.0851662],[1],[1.]
7,6.754865171387792e-05,[1.3976244],[1],[1.]
7,0.0007719503482803702,[0.87387747],[1],[1.]
7,3.533537164912559e-05,[-1.5282036],[0],[0.]
7,0.00013705610763281584,[-1.2514392],[0],[0.]
